count,mean,pct100,pct25,pct50,pct75,time,zoneIds
8,2.08,3.11,1.95,2.22,2.64,2019-10-23,[36515]
39,3.11,25.76,0.83,2.06,2.93,2019-10-24,[36515]
9,20.79,159.81,1.05,2.35,3.66,2019-10-25,[36515]
146,8.64,70.73,1.56,5.16,11.78,2019-10-26,[36515]
36,3.32,20.57,1.52,2.72,3.91,2019-10-27,[36515]
9,4.5,22.39,1.57,1.98,3.93,2019-10-28,[36515]
21,2.36,10.93,0.96,2.19,2.61,2019-10-29,[36515]
338,15.3,374.33,1.54,3.56,11.94,2019-10-30,[36515]
646,22.86,416.74,2.09,7.32,26.09,2019-10-31,[36515]
70,5.67,57.71,1.01,1.59,4.83,2019-11-01,[36515]
6,5.43,20.44,1.53,2.11,4.56,2019-11-02,[36515]
30,4.86,33.82,0.57,2.32,4.0,2019-11-03,[36515]
1,2.1,2.1,2.1,2.1,2.1,2019-11-04,[36515]
0,,,,0.0,,2019-11-05,[36515]
0,,,,0.0,,2019-11-06,[36515]
0,,,,0.0,,2019-11-07,[36515]
1,2.83,2.83,2.83,2.83,2.83,2019-11-08,[36515]
0,,,,0.0,,2019-11-09,[36515]
0,,,,0.0,,2019-11-10,[36515]
0,,,,0.0,,2019-11-11,[36515]
0,,,,0.0,,2019-11-12,[36515]
0,,,,0.0,,2019-11-13,[36515]
0,,,,0.0,,2019-11-14,[36515]
0,,,,0.0,,2019-11-15,[36515]
0,,,,0.0,,2019-11-16,[36515]
0,,,,0.0,,2019-11-17,[36515]
0,,,,0.0,,2019-11-18,[36515]
0,,,,0.0,,2019-11-19,[36515]
0,,,,0.0,,2019-11-20,[36515]
0,,,,0.0,,2019-11-21,[36515]
30,7.19,40.64,0.73,1.97,5.48,2019-11-22,[36515]
61,9.96,81.02,1.52,3.55,10.89,2019-11-23,[36515]
31,5.28,24.46,1.39,2.36,6.76,2019-11-24,[36515]
20,2.88,19.87,1.01,1.81,2.64,2019-11-25,[36515]
8,1.4,2.77,0.38,1.58,2.02,2019-11-26,[36515]
14,12.28,154.66,0.52,1.45,1.74,2019-11-27,[36515]
5,2.6,7.64,1.2,1.25,1.87,2019-11-28,[36515]
5,1.75,3.91,1.21,1.73,1.78,2019-11-29,[36515]
2,3.82,4.17,3.64,3.82,3.99,2019-11-30,[36515]
14,6.79,56.77,0.66,2.6,3.15,2019-12-01,[36515]
9,5.22,19.27,0.96,1.7,10.44,2019-12-02,[36515]
2,12.0,23.59,6.2,12.0,17.79,2019-12-03,[36515]
1,0.03,0.03,0.03,0.03,0.03,2019-12-04,[36515]
9,13.95,75.45,1.0,6.5,9.16,2019-12-05,[36515]
0,,,,0.0,,2019-12-06,[36515]
0,,,,0.0,,2019-12-07,[36515]
0,,,,0.0,,2019-12-08,[36515]
0,,,,0.0,,2019-12-09,[36515]
0,,,,0.0,,2019-12-10,[36515]
0,,,,0.0,,2019-12-11,[36515]
0,,,,0.0,,2019-12-12,[36515]
0,,,,0.0,,2019-12-13,[36515]
0,,,,0.0,,2019-12-14,[36515]
0,,,,0.0,,2019-12-15,[36515]
0,,,,0.0,,2019-12-16,[36515]
0,,,,0.0,,2019-12-17,[36515]
0,,,,0.0,,2019-12-18,[36515]
0,,,,0.0,,2019-12-19,[36515]
0,,,,0.0,,2019-12-20,[36515]
0,,,,0.0,,2019-12-21,[36515]
0,,,,0.0,,2019-12-22,[36515]
0,,,,0.0,,2019-12-23,[36515]
0,,,,0.0,,2019-12-24,[36515]
0,,,,0.0,,2019-12-25,[36515]
0,,,,0.0,,2019-12-26,[36515]
0,,,,0.0,,2019-12-27,[36515]
0,,,,0.0,,2019-12-28,[36515]
0,,,,0.0,,2019-12-29,[36515]
0,,,,0.0,,2019-12-30,[36515]
0,,,,0.0,,2019-12-31,[36515]
0,,,,0.0,,2020-01-01,[36515]
0,,,,0.0,,2020-01-02,[36515]
0,,,,0.0,,2020-01-03,[36515]
0,,,,0.0,,2020-01-04,[36515]
0,,,,0.0,,2020-01-05,[36515]
0,,,,0.0,,2020-01-06,[36515]
0,,,,0.0,,2020-01-07,[36515]
0,,,,0.0,,2020-01-08,[36515]
0,,,,0.0,,2020-01-09,[36515]
0,,,,0.0,,2020-01-10,[36515]
0,,,,0.0,,2020-01-11,[36515]
0,,,,0.0,,2020-01-12,[36515]
